region,month,SRR_file
SA,2020-11,SRR14657803
SA,2020-11,SRR13620336
SA,2020-11,SRR13620287
SA,2020-11,SRR14711846
SA,2020-11,SRR13620113
SA,2020-11,SRR13620138
SA,2020-11,SRR14657838
SA,2020-11,SRR13620468
SA,2020-11,SRR13620322
SA,2020-11,SRR14711742
SA,2020-11,SRR14411452
SA,2020-11,SRR14657916
SA,2020-11,SRR14711622
SA,2020-11,SRR14657959
SA,2020-11,SRR14711632
SA,2020-12,SRR13632518
SA,2020-12,SRR13620239
SA,2020-12,SRR14119603
SA,2020-12,SRR14119572
SA,2020-12,SRR14119549
SA,2020-12,SRR13632550
SA,2020-12,SRR13632508
SA,2020-12,SRR14657808
SA,2020-12,SRR13632491
SA,2020-12,SRR14400852
SA,2020-12,SRR13620246
SA,2020-12,SRR13620244
SA,2020-12,SRR13632497
SA,2020-12,SRR13997370
SA,2020-12,SRR14119560
SA,2020-12,SRR14401083
SA,2020-12,SRR13620241
SA,2020-12,SRR13997317
SA,2020-12,SRR17712324
SA,2020-12,SRR14400849
SA,2020-12,SRR14119546
SA,2020-12,SRR14400879
SA,2020-12,SRR14119606
SA,2020-12,SRR13620218
SA,2020-12,SRR13632571
SA,2020-12,SRR14711843
SA,2020-12,SRR14400705
SA,2020-12,SRR14657942
SA,2020-12,SRR13632567
SA,2020-12,SRR13997355
SA,2020-12,SRR14400695
SA,2020-12,SRR17712325
SA,2020-12,SRR13632496
SA,2020-12,SRR14400782
SA,2020-12,SRR13632501
SA,2020-12,SRR14400735
SA,2020-12,SRR14400709
SA,2020-12,SRR14119592
SA,2020-12,SRR13620259
SA,2020-12,SRR14400905
SA,2020-12,SRR13632531
SA,2020-12,SRR14400777
SA,2020-12,SRR13632481
SA,2020-12,SRR14119622
SA,2020-12,SRR14400748
SA,2020-12,SRR13997310
SA,2020-12,SRR13620349
SA,2020-12,SRR13620262
SA,2020-12,SRR14119555
SA,2020-12,SRR14119618
SA,2020-12,SRR13632482
SA,2020-12,SRR14711586
SA,2020-12,SRR13632507
SA,2020-12,SRR14584932
SA,2020-12,SRR14657820
SA,2020-12,SRR14400884
SA,2020-12,SRR14400759
SA,2020-12,SRR13632586
SA,2020-12,SRR14400767
SA,2020-12,SRR14400726
SA,2020-12,SRR13997344
SA,2020-12,SRR14119595
SA,2020-12,SRR13632470
SA,2020-12,SRR13632611
SA,2020-12,SRR17712402
SA,2020-12,SRR13632588
SA,2020-12,SRR14400913
SA,2020-12,SRR14400779
SA,2020-12,SRR14119598
SA,2020-12,SRR14119545
SA,2020-12,SRR14400670
SA,2020-12,SRR13620274
SA,2020-12,SRR14119556
SA,2020-12,SRR14711628
SA,2020-12,SRR14400632
SA,2020-12,SRR14400825
SA,2020-12,SRR13632545
SA,2020-12,SRR13620247
SA,2020-12,SRR13632512
SA,2020-12,SRR14400897
SA,2020-12,SRR14400960
SA,2020-12,SRR14119612
SA,2020-12,SRR14400868
SA,2020-12,SRR14584905
SA,2020-12,SRR13632569
SA,2020-12,SRR14401054
SA,2020-12,SRR14400673
SA,2020-12,SRR14119577
SA,2020-12,SRR13997316
SA,2020-12,SRR14400872
SA,2020-12,SRR14400898
SA,2020-12,SRR14400655
SA,2020-12,SRR14401072
SA,2020-12,SRR14401100
SA,2020-12,SRR13632541
SA,2020-12,SRR14401125
SA,2020-12,SRR13632530
SA,2020-12,SRR14400769
SA,2020-12,SRR14119609
SA,2020-12,SRR14119597
SA,2020-12,SRR13632540
SA,2020-12,SRR14400770
SA,2020-12,SRR14119621
SA,2020-12,SRR13997354
SA,2020-12,SRR14657945
SA,2020-12,SRR14119620
SA,2020-12,SRR13997318
SA,2020-12,SRR13997298
SA,2020-12,SRR13632516
SA,2020-12,SRR13620348
SA,2020-12,SRR14119582
SA,2020-12,SRR14119574
SA,2020-12,SRR14401124
SA,2020-12,SRR14400774
SA,2020-12,SRR13620237
SA,2020-12,SRR14400860
SA,2020-12,SRR13620273
SA,2020-12,SRR13632479
SA,2020-12,SRR14400627
SA,2020-12,SRR14401121
SA,2020-12,SRR14400816
SA,2020-12,SRR14657824
SA,2020-12,SRR13997349
SA,2020-12,SRR14119627
SA,2020-12,SRR14401071
SA,2020-12,SRR13997311
SA,2020-12,SRR13997308
SA,2020-12,SRR14400883
SA,2020-12,SRR14119561
SA,2020-12,SRR14411459
SA,2020-12,SRR13632533
SA,2020-12,SRR14119605
SA,2020-12,SRR14400906
SA,2020-12,SRR13620217
SA,2020-12,SRR14400891
SA,2020-12,SRR14400737
SA,2020-12,SRR13620275
SA,2020-12,SRR14400706
SA,2020-12,SRR14119596
SA,2020-12,SRR14400772
SA,2020-12,SRR13632544
SA,2020-12,SRR14400787
SA,2020-12,SRR14400654
SA,2020-12,SRR13632610
SA,2020-12,SRR14401073
SA,2020-12,SRR13632558
SA,2020-12,SRR13997359
SA,2020-12,SRR14401132
SA,2020-12,SRR14119554
SA,2020-12,SRR13620212
SA,2020-12,SRR14400871
SA,2020-12,SRR14400736
SA,2020-12,SRR14400964
SA,2020-12,SRR14119578
SA,2020-12,SRR14400784
SA,2020-12,SRR13632493
SA,2020-12,SRR14119581
SA,2020-12,SRR13620270
SA,2020-12,SRR14400626
SA,2020-12,SRR13632560
SA,2020-12,SRR14400646
SA,2020-12,SRR14400850
SA,2020-12,SRR14400593
SA,2020-12,SRR13632505
SA,2020-12,SRR14400902
SA,2020-12,SRR13997304
SA,2020-12,SRR14657832
SA,2020-12,SRR13632483
SA,2020-12,SRR14401084
SA,2020-12,SRR14400800
SA,2020-12,SRR14119593
SA,2020-12,SRR13620211
SA,2020-12,SRR14119628
SA,2020-12,SRR13632585
SA,2020-12,SRR14401088
SA,2020-12,SRR13620221
SA,2020-12,SRR14400862
SA,2020-12,SRR14400952
SA,2020-12,SRR13632565
SA,2020-12,SRR13632526
SA,2020-12,SRR13620243
SA,2020-12,SRR13632527
SA,2020-12,SRR14401037
SA,2020-12,SRR13620255
SA,2020-12,SRR13620258
SA,2020-12,SRR14400762
SA,2020-12,SRR14119570
SA,2020-12,SRR13620250
SA,2020-12,SRR14401118
SA,2020-12,SRR14119594
SA,2020-12,SRR14400786
SA,2020-12,SRR13620342
SA,2020-12,SRR13620343
SA,2020-12,SRR14400678
SA,2020-12,SRR14119565
SA,2020-12,SRR17712403
SA,2020-12,SRR13632485
SA,2020-12,SRR14401007
SA,2020-12,SRR14400877
SA,2020-12,SRR14400591
SA,2021-01,SRR13962273
SA,2021-01,SRR13632609
SA,2021-01,SRR14023765
SA,2021-01,SRR14023734
SA,2021-01,SRR14023709
SA,2021-01,SRR13996962
SA,2021-01,SRR13962263
SA,2021-01,SRR14584942
SA,2021-01,SRR13962248
SA,2021-01,SRR14400712
SA,2021-01,SRR13962191
SA,2021-01,SRR13632616
SA,2021-01,SRR13962254
SA,2021-01,SRR14023704
SA,2021-01,SRR14023722
SA,2021-01,SRR14400942
SA,2021-01,SRR13632613
SA,2021-01,SRR14736707
SA,2021-01,SRR13997347
SA,2021-01,SRR14736775
SA,2021-01,SRR14400701
SA,2021-01,SRR14023706
SA,2021-01,SRR14400760
SA,2021-01,SRR14023768
SA,2021-01,SRR13632573
SA,2021-01,SRR13996983
SA,2021-01,SRR14736773
SA,2021-01,SRR14088730
SA,2021-01,SRR14736716
SA,2021-01,SRR13996979
SA,2021-01,SRR14023701
SA,2021-01,SRR14088726
SA,2021-01,SRR14736776
SA,2021-01,SRR13962253
SA,2021-01,SRR14400601
SA,2021-01,SRR13962258
SA,2021-01,SRR14088749
SA,2021-01,SRR14088734
SA,2021-01,SRR14023754
SA,2021-01,SRR13962203
SA,2021-01,SRR14400797
SA,2021-01,SRR14411469
SA,2021-01,SRR13996947
SA,2021-01,SRR14400598
SA,2021-01,SRR13962239
SA,2021-01,SRR14023785
SA,2021-01,SRR14088752
SA,2021-01,SRR13997333
SA,2021-01,SRR13962230
SA,2021-01,SRR13962205
SA,2021-01,SRR14023715
SA,2021-01,SRR14023780
SA,2021-01,SRR13962240
SA,2021-01,SRR14736744
SA,2021-01,SRR13962262
SA,2021-01,SRR14736705
SA,2021-01,SRR14736711
SA,2021-01,SRR14400783
SA,2021-01,SRR14088755
SA,2021-01,SRR13996986
SA,2021-01,SRR14088761
SA,2021-01,SRR14088745
SA,2021-01,SRR13997368
SA,2021-01,SRR14023757
SA,2021-01,SRR13962232
SA,2021-01,SRR13996995
SA,2021-01,SRR20770898
SA,2021-01,SRR13996987
SA,2021-01,SRR14400801
SA,2021-01,SRR14400599
SA,2021-01,SRR14023760
SA,2021-01,SRR14023705
SA,2021-01,SRR14088714
SA,2021-01,SRR13962216
SA,2021-01,SRR14023716
SA,2021-01,SRR14736772
SA,2021-01,SRR14088701
SA,2021-01,SRR14400662
SA,2021-01,SRR14023758
SA,2021-01,SRR13962226
SA,2021-01,SRR13997371
SA,2021-01,SRR14088700
SA,2021-01,SRR13997372
SA,2021-01,SRR14400936
SA,2021-01,SRR14400656
SA,2021-01,SRR14400796
SA,2021-01,SRR13996966
SA,2021-01,SRR14023755
SA,2021-01,SRR14736777
SA,2021-01,SRR14023736
SA,2021-01,SRR14023753
SA,2021-01,SRR14400731
SA,2021-01,SRR14400660
SA,2021-01,SRR14657817
SA,2021-01,SRR14401025
SA,2021-01,SRR13996961
SA,2021-01,SRR14023744
SA,2021-01,SRR14736733
SA,2021-01,SRR14584940
SA,2021-01,SRR14400597
SA,2021-01,SRR13632608
SA,2021-01,SRR14400733
SA,2021-01,SRR13962215
SA,2021-01,SRR13962237
SA,2021-01,SRR14088696
SA,2021-01,SRR14584910
SA,2021-01,SRR14400948
SA,2021-01,SRR14736712
SA,2021-01,SRR14400955
SA,2021-01,SRR14088672
SA,2021-01,SRR14401020
SA,2021-01,SRR13997334
SA,2021-01,SRR13997332
SA,2021-01,SRR14400912
SA,2021-01,SRR14023723
SA,2021-01,SRR14736683
SA,2021-01,SRR13996948
SA,2021-01,SRR14023767
SA,2021-01,SRR14400929
SA,2021-01,SRR14400818
SA,2021-01,SRR13632572
SA,2021-01,SRR14400916
SA,2021-01,SRR14088751
SA,2021-01,SRR13962217
SA,2021-01,SRR14088731
SA,2021-01,SRR14400751
SA,2021-01,SRR14400958
SA,2021-01,SRR14400595
SA,2021-01,SRR13996956
SA,2021-01,SRR14400631
SA,2021-01,SRR14088706
SA,2021-01,SRR13996994
SA,2021-01,SRR14401023
SA,2021-01,SRR13996970
SA,2021-01,SRR14023703
SA,2021-01,SRR14657940
SA,2021-01,SRR14023714
SA,2021-01,SRR13632471
SA,2021-01,SRR14400820
SA,2021-01,SRR14400745
SA,2021-01,SRR14088750
SA,2021-01,SRR13996954
SA,2021-01,SRR14023740
SA,2021-01,SRR14400606
SA,2021-01,SRR13962250
SA,2021-01,SRR14023743
SA,2021-01,SRR13962213
SA,2021-01,SRR14400742
SA,2021-01,SRR14088693
SA,2021-01,SRR13996972
SA,2021-01,SRR14400702
SA,2021-01,SRR14088705
SA,2021-01,SRR14400778
SA,2021-01,SRR14088684
SA,2021-01,SRR13962260
SA,2021-01,SRR14400927
SA,2021-01,SRR13997328
SA,2021-01,SRR14400781
SA,2021-01,SRR13962241
SA,2021-01,SRR14401026
SA,2021-01,SRR14400645
SA,2021-01,SRR14400944
SA,2021-01,SRR13632467
SA,2021-01,SRR14088674
SA,2021-01,SRR13996985
SA,2021-01,SRR14401079
SA,2021-01,SRR13632578
SA,2021-01,SRR14400802
SA,2021-01,SRR13997005
SA,2021-01,SRR14400694
SA,2021-01,SRR14400665
SA,2021-01,SRR13996977
SA,2021-01,SRR13962281
SA,2021-01,SRR13632615
SA,2021-01,SRR13996943
SA,2021-01,SRR14023774
SA,2021-01,SRR13962199
SA,2021-01,SRR13962202
SA,2021-01,SRR14088756
SA,2021-01,SRR14023732
SA,2021-01,SRR14400676
SA,2021-01,SRR13962194
SA,2021-01,SRR14584902
SA,2021-01,SRR14023756
SA,2021-01,SRR14400630
SA,2021-01,SRR13962223
SA,2021-01,SRR13962224
SA,2021-01,SRR14088719
SA,2021-01,SRR14023727
SA,2021-01,SRR20770899
SA,2021-01,SRR13962243
SA,2021-01,SRR13996955
SA,2021-01,SRR14400901
SA,2021-01,SRR14088683
SA,2021-01,SRR14400914
SA,2021-01,SRR13962267
SA,2021-01,SRR14400744
SA,2021-01,SRR14400931
SA,2021-01,SRR14401128
SA,2021-01,SRR14088735
SA,2021-02,SRR13997350
SA,2021-02,SRR14088671
SA,2021-02,SRR14088673
SA,2021-02,SRR14088678
SA,2021-02,SRR14088679
SA,2021-02,SRR14088680
SA,2021-02,SRR14088681
SA,2021-02,SRR14088682
SA,2021-02,SRR14088694
SA,2021-02,SRR14088695
SA,2021-02,SRR14088697
SA,2021-02,SRR14088698
SA,2021-02,SRR14088699
SA,2021-02,SRR14088708
SA,2021-02,SRR14088710
SA,2021-02,SRR14088711
SA,2021-02,SRR14088713
SA,2021-02,SRR14150417
SA,2021-02,SRR14150419
SA,2021-02,SRR14150426
SA,2021-02,SRR14150429
SA,2021-02,SRR14150436
SA,2021-02,SRR14150457
SA,2021-02,SRR14150458
SA,2021-02,SRR14150460
SA,2021-02,SRR14150461
SA,2021-02,SRR14400592
SA,2021-02,SRR14400594
SA,2021-02,SRR14400602
SA,2021-02,SRR14400603
SA,2021-02,SRR14400605
SA,2021-02,SRR14400608
SA,2021-02,SRR14400614
SA,2021-02,SRR14400615
SA,2021-02,SRR14400616
SA,2021-02,SRR14400617
SA,2021-02,SRR14400618
SA,2021-02,SRR14400619
SA,2021-02,SRR14400620
SA,2021-02,SRR14400621
SA,2021-02,SRR14400623
SA,2021-02,SRR14400624
SA,2021-02,SRR14400625
SA,2021-02,SRR14400628
SA,2021-02,SRR14400635
SA,2021-02,SRR14400640
SA,2021-02,SRR14400653
SA,2021-02,SRR14400685
SA,2021-02,SRR14400686
SA,2021-02,SRR14400692
SA,2021-02,SRR14400721
SA,2021-02,SRR14400896
SA,2021-02,SRR14400899
SA,2021-02,SRR14400900
SA,2021-02,SRR14400903
SA,2021-02,SRR14400915
SA,2021-02,SRR14400918
SA,2021-02,SRR14400919
SA,2021-02,SRR14400920
SA,2021-02,SRR14400921
SA,2021-02,SRR14401017
SA,2021-02,SRR14401106
SA,2021-02,SRR14411464
SA,2021-02,SRR14455102
SA,2021-02,SRR14455103
SA,2021-02,SRR14455105
SA,2021-02,SRR14455106
SA,2021-02,SRR14455109
SA,2021-02,SRR14455110
SA,2021-02,SRR14455111
SA,2021-02,SRR14455112
SA,2021-02,SRR14455117
SA,2021-02,SRR14455119
SA,2021-02,SRR14455120
SA,2021-02,SRR14455121
SA,2021-02,SRR14455126
SA,2021-02,SRR14584937
SA,2021-02,SRR14590492
SA,2021-02,SRR14590525
SA,2021-02,SRR14657809
SA,2021-02,SRR14657926
SA,2021-02,SRR14657928
SA,2021-02,SRR14657929
SA,2021-02,SRR14657936
SA,2021-02,SRR14657937
SA,2021-02,SRR14657979
SA,2021-02,SRR14711779
SA,2021-02,SRR14711781
SA,2021-02,SRR14711782
SA,2021-02,SRR14711787
SA,2021-02,SRR14711788
SA,2021-02,SRR14711790
SA,2021-02,SRR14711792
SA,2021-02,SRR14711793
SA,2021-02,SRR14736699
SA,2021-02,SRR14736700
SA,2021-02,SRR14736701
SA,2021-02,SRR14736702
SA,2021-02,SRR14736751
SA,2021-02,SRR14736752
SA,2021-02,SRR14736755
SA,2021-02,SRR14736762
SA,2021-02,SRR14736763
SA,2021-02,SRR14736766
SA,2021-02,SRR14736767
SA,2021-02,SRR14736768
SA,2021-02,SRR14736769
SA,2021-02,SRR14736770
SA,2021-03,SRR14590514
SA,2021-03,SRR14150420
SA,2021-03,SRR14150396
SA,2021-03,SRR14736690
SA,2021-03,SRR14455042
SA,2021-03,SRR14150459
SA,2021-03,SRR14150452
SA,2021-03,SRR14150428
SA,2021-03,SRR14736687
SA,2021-03,SRR14150416
SA,2021-03,SRR14590524
SA,2021-03,SRR15061393
SA,2021-03,SRR14455124
SA,2021-03,SRR14150412
SA,2021-03,SRR14590502
SA,2021-03,SRR14455080
SA,2021-03,SRR14150398
SA,2021-03,SRR14150397
SA,2021-03,SRR14150413
SA,2021-03,SRR14150450
SA,2021-03,SRR14150454
SA,2021-03,SRR14455101
SA,2021-03,SRR14590505
SA,2021-03,SRR15061395
SA,2021-03,SRR14590494
SA,2021-03,SRR14150445
SA,2021-03,SRR14736681
SA,2021-03,SRR14590517
SA,2021-03,SRR14736677
SA,2021-03,SRR14736759
SA,2021-03,SRR14455079
SA,2021-03,SRR14150451
SA,2021-03,SRR14455086
SA,2021-03,SRR14590501
SA,2021-03,SRR14455043
SA,2021-03,SRR14150391
SA,2021-03,SRR14736698
SA,2021-03,SRR14150434
SA,2021-03,SRR14736676
SA,2021-03,SRR14736756
SA,2021-03,SRR14455059
SA,2021-03,SRR14736731
SA,2021-03,SRR14150433
SA,2021-03,SRR14736748
SA,2021-03,SRR14455058
SA,2021-03,SRR15061344
SA,2021-03,SRR14736749
SA,2021-03,SRR14455069
SA,2021-03,SRR14150414
SA,2021-03,SRR14455063
SA,2021-03,SRR14455060
SA,2021-03,SRR14736745
SA,2021-03,SRR14455039
SA,2021-03,SRR14150401
SA,2021-03,SRR14455089
SA,2021-03,SRR14455122
SA,2021-03,SRR14150423
SA,2021-03,SRR14455068
SA,2021-03,SRR14150410
SA,2021-03,SRR14590491
SA,2021-03,SRR14455047
SA,2021-03,SRR14590511
SA,2021-03,SRR14590509
SA,2021-03,SRR14455064
SA,2021-03,SRR14590498
SA,2021-03,SRR14150444
SA,2021-03,SRR14150407
SA,2021-03,SRR14736740
SA,2021-03,SRR14150453
SA,2021-03,SRR14455046
SA,2021-03,SRR14736727
SA,2021-03,SRR14736747
SA,2021-03,SRR14150415
SA,2021-03,SRR14736760
SA,2021-03,SRR14736724
SA,2021-03,SRR14455088
SA,2021-03,SRR14455065
SA,2021-03,SRR14150435
SA,2021-03,SRR14455066
SA,2021-03,SRR14455062
SA,2021-03,SRR14150448
SA,2021-03,SRR14455040
SA,2021-03,SRR14150408
SA,2021-03,SRR14150438
SA,2021-03,SRR14455118
SA,2021-03,SRR15061366
SA,2021-03,SRR14590510
SA,2021-03,SRR14455090
SA,2021-03,SRR15683081
SA,2021-03,SRR14455041
SA,2021-03,SRR14590493
SA,2021-03,SRR14736735
SA,2021-03,SRR14455055
SA,2021-03,SRR14150404
SA,2021-03,SRR14590519
SA,2021-03,SRR14736754
SA,2021-03,SRR14455052
SA,2021-03,SRR14455074
SA,2021-03,SRR14590506
SA,2021-03,SRR14150406
SA,2021-03,SRR14150449
SA,2021-03,SRR14455125
SA,2021-03,SRR14590503
SA,2021-03,SRR14455099
SA,2021-03,SRR14455073
SA,2021-03,SRR14736680
SA,2021-03,SRR14150430
SA,2021-03,SRR14736682
SA,2021-03,SRR15061355
SA,2021-03,SRR14455035
SA,2021-03,SRR14455067
SA,2021-03,SRR14590513
SA,2021-03,SRR14455123
SA,2021-03,SRR14150425
SA,2021-03,SRR14455098
SA,2021-03,SRR14590518
SA,2021-03,SRR14455114
SA,2021-03,SRR14736734
SA,2021-03,SRR14455093
SA,2021-03,SRR14150446
SA,2021-03,SRR14150441
SA,2021-03,SRR15061396
SA,2021-03,SRR14590521
SA,2021-03,SRR14455037
SA,2021-03,SRR14455113
SA,2021-03,SRR14590520
SA,2021-03,SRR14736738
SA,2021-03,SRR14736743
SA,2021-03,SRR14736742
SA,2021-03,SRR14150409
SA,2021-03,SRR14455115
SA,2021-03,SRR14736739
SA,2021-03,SRR14455108
SA,2021-03,SRR14736725
SA,2021-03,SRR14455092
SA,2021-03,SRR14455048
SA,2021-03,SRR14736675
SA,2021-03,SRR14590522
SA,2021-03,SRR14150443
SA,2021-03,SRR14455076
SA,2021-03,SRR14590516
SA,2021-03,SRR14736746
SA,2021-03,SRR14150424
SA,2021-03,SRR15061391
SA,2021-03,SRR14736730
SA,2021-03,SRR14455075
SA,2021-03,SRR14736726
SA,2021-03,SRR14736686
SA,2021-03,SRR14455096
SA,2021-03,SRR14150427
SA,2021-03,SRR14455054
SA,2021-03,SRR14590504
SA,2021-03,SRR14590508
SA,2021-03,SRR14150431
SA,2021-03,SRR14736697
SA,2021-03,SRR14455077
SA,2021-03,SRR14590497
SA,2021-03,SRR14150390
SA,2021-03,SRR14455095
SA,2021-03,SRR14455036
SA,2021-03,SRR14736758
SA,2021-03,SRR14455049
SA,2021-03,SRR14150403
SA,2021-03,SRR14150432
SA,2021-03,SRR14590528
SA,2021-03,SRR14590515
SA,2021-03,SRR14736736
SA,2021-03,SRR14150442
SA,2021-03,SRR14455053
SA,2021-03,SRR14455094
SA,2021-03,SRR14455051
SA,2021-03,SRR14736732
SA,2021-03,SRR14736757
SA,2021-03,SRR14150392
SA,2021-03,SRR14736750
SA,2021-03,SRR14455082
SA,2021-03,SRR14736693
SA,2021-03,SRR14590496
SA,2021-03,SRR14590507
SA,2021-03,SRR14455107
SA,2021-03,SRR14590527
SA,2021-03,SRR14150405
SA,2021-03,SRR14150393
SA,2021-03,SRR14736696
SA,2021-03,SRR14455104
SA,2021-03,SRR14150395
SA,2021-03,SRR15061360
SA,2021-03,SRR14590512
SA,2021-03,SRR14736678
SA,2021-03,SRR14150394
SA,2021-03,SRR14455061
SA,2021-03,SRR14455072
SA,2021-03,SRR14150440
SA,2021-03,SRR14150437
SA,2021-03,SRR14150422
SA,2021-03,SRR14455100
SA,2021-03,SRR14150400
SA,2021-03,SRR14736679
SA,2021-03,SRR14455050
SA,2021-03,SRR14150418
SA,2021-04,SRR14707720
SA,2021-04,SRR14707721
SA,2021-04,SRR14707722
SA,2021-04,SRR14707723
SA,2021-04,SRR14707724
SA,2021-04,SRR14707725
SA,2021-04,SRR14707726
SA,2021-04,SRR14707727
SA,2021-04,SRR14707728
SA,2021-04,SRR14707729
SA,2021-04,SRR14707730
SA,2021-04,SRR14707731
SA,2021-04,SRR14707732
SA,2021-04,SRR14707733
SA,2021-04,SRR14707734
SA,2021-04,SRR14707735
SA,2021-04,SRR14707736
SA,2021-04,SRR14707737
SA,2021-04,SRR14707738
SA,2021-04,SRR14707739
SA,2021-04,SRR14707740
SA,2021-04,SRR14707741
SA,2021-04,SRR14707742
SA,2021-04,SRR14707743
SA,2021-04,SRR14707744
SA,2021-04,SRR14707745
SA,2021-04,SRR14707746
SA,2021-04,SRR14707747
SA,2021-04,SRR14707748
SA,2021-04,SRR14707749
SA,2021-04,SRR14707750
SA,2021-04,SRR14707751
SA,2021-04,SRR14707752
SA,2021-04,SRR14707753
SA,2021-04,SRR14707754
SA,2021-04,SRR14707755
SA,2021-04,SRR14707756
SA,2021-04,SRR14707757
SA,2021-04,SRR14707758
SA,2021-04,SRR14707759
SA,2021-04,SRR14707760
SA,2021-04,SRR14707761
SA,2021-04,SRR14707762
SA,2021-04,SRR14707763
SA,2021-04,SRR14707765
SA,2021-04,SRR14707766
SA,2021-04,SRR14707767
SA,2021-04,SRR14707768
SA,2021-04,SRR14707769
SA,2021-04,SRR14707770
SA,2021-04,SRR14707771
SA,2021-04,SRR14707772
SA,2021-04,SRR14707773
SA,2021-04,SRR14707774
SA,2021-04,SRR14707775
SA,2021-04,SRR14707776
SA,2021-04,SRR14707777
SA,2021-04,SRR14707778
SA,2021-04,SRR14707779
SA,2021-04,SRR14707780
SA,2021-04,SRR14707781
SA,2021-04,SRR14707782
SA,2021-04,SRR14707783
SA,2021-04,SRR14707784
SA,2021-04,SRR14707785
SA,2021-04,SRR14707786
SA,2021-04,SRR14707787
SA,2021-04,SRR14707788
SA,2021-04,SRR14707789
SA,2021-04,SRR14707790
SA,2021-04,SRR14707791
SA,2021-04,SRR14707792
SA,2021-04,SRR14707793
SA,2021-04,SRR14707794
SA,2021-04,SRR14707795
SA,2021-04,SRR14707796
SA,2021-04,SRR14707797
SA,2021-04,SRR14707798
SA,2021-04,SRR14707799
SA,2021-04,SRR14707800
SA,2021-04,SRR14707801
SA,2021-04,SRR14707802
SA,2021-04,SRR14707803
SA,2021-04,SRR14707804
SA,2021-04,SRR14707805
SA,2021-04,SRR14707806
SA,2021-04,SRR14707807
SA,2021-04,SRR14707808
SA,2021-04,SRR14707809
SA,2021-04,SRR14707810
SA,2021-04,SRR14707811
SA,2021-04,SRR14712056
SA,2021-04,SRR14712057
SA,2021-04,SRR14712058
SA,2021-04,SRR14712059
SA,2021-04,SRR14712060
SA,2021-04,SRR14712061
SA,2021-04,SRR14736688
SA,2021-04,SRR14736689
SA,2021-04,SRR14736691
SA,2021-04,SRR14736692
SA,2021-04,SRR15003721
SA,2021-04,SRR15003732
SA,2021-04,SRR15005070
SA,2021-04,SRR15005081
SA,2021-04,SRR15005092
SA,2021-04,SRR15005097
SA,2021-04,SRR15005099
SA,2021-04,SRR15005100
SA,2021-04,SRR15005104
SA,2021-04,SRR15005107
SA,2021-04,SRR15005114
SA,2021-04,SRR15005118
SA,2021-04,SRR15005119
SA,2021-04,SRR15005120
SA,2021-04,SRR15005121
SA,2021-04,SRR15005126
SA,2021-04,SRR15061324
SA,2021-04,SRR15061327
SA,2021-04,SRR15061353
SA,2021-04,SRR15061364
SA,2021-04,SRR15061368
SA,2021-04,SRR15061370
SA,2021-04,SRR15061373
SA,2021-04,SRR15061381
SA,2021-04,SRR15061387
SA,2021-04,SRR15061389
SA,2021-04,SRR15061390
SA,2021-04,SRR15061392
SA,2021-04,SRR15061394
SA,2021-04,SRR15061397
SA,2021-04,SRR15061400
SA,2021-04,SRR15061401
SA,2021-04,SRR15061402
SA,2021-04,SRR15061403
SA,2021-04,SRR15061404
SA,2021-04,SRR15061405
SA,2021-04,SRR15061406
SA,2021-04,SRR15061407
SA,2021-04,SRR15061408
SA,2021-04,SRR15256471
SA,2021-04,SRR15256811
SA,2021-04,SRR15256812
SA,2021-04,SRR15256813
SA,2021-04,SRR15256814
SA,2021-04,SRR15256815
SA,2021-04,SRR15256816
SA,2021-04,SRR15256818
SA,2021-04,SRR15256819
SA,2021-04,SRR15683079
SA,2021-04,SRR15683080
SA,2021-04,SRR22019421
SA,2021-05,SRR15003644
SA,2021-05,SRR15001067
SA,2021-05,SRR15005112
SA,2021-05,SRR15005091
SA,2021-05,SRR15005079
SA,2021-05,SRR15003810
SA,2021-05,SRR15001121
SA,2021-05,SRR15061371
SA,2021-05,SRR15001110
SA,2021-05,SRR20849369
SA,2021-05,SRR15032925
SA,2021-05,SRR15001071
SA,2021-05,SRR15001070
SA,2021-05,SRR15001116
SA,2021-05,SRR15005076
SA,2021-05,SRR15005085
SA,2021-05,SRR15061341
SA,2021-05,SRR15001068
SA,2021-05,SRR15061398
SA,2021-05,SRR15005065
SA,2021-05,SRR20849371
SA,2021-05,SRR15032923
SA,2021-05,SRR15005077
SA,2021-05,SRR15060967
SA,2021-05,SRR15005115
SA,2021-05,SRR14712055
SA,2021-05,SRR15003865
SA,2021-05,SRR20849368
SA,2021-05,SRR15032877
SA,2021-05,SRR15683234
SA,2021-05,SRR15003854
SA,2021-05,SRR15005075
SA,2021-05,SRR15032875
SA,2021-05,SRR20849372
SA,2021-05,SRR20849241
SA,2021-05,SRR15032899
SA,2021-05,SRR15001118
SA,2021-05,SRR15032887
SA,2021-05,SRR15032879
SA,2021-05,SRR15005106
SA,2021-05,SRR15001077
SA,2021-05,SRR15061018
SA,2021-05,SRR15003710
SA,2021-05,SRR15032898
SA,2021-05,SRR15001106
SA,2021-05,SRR15032852
SA,2021-05,SRR15032889
SA,2021-05,SRR15005062
SA,2021-05,SRR15001101
SA,2021-05,SRR15001078
SA,2021-05,SRR15005082
SA,2021-05,SRR15005125
SA,2021-05,SRR15061351
SA,2021-05,SRR15683253
SA,2021-05,SRR15001120
SA,2021-05,SRR15061365
SA,2021-05,SRR15061383
